DwellingData_id,MPRN,Dwelling Address,Dwelling AddressLine1,Dwelling AddressLine2,Dwelling AddressLine3,Dwelling AddressLine4,Dwelling AddressLine5,Dwelling County,Dwelling PostCode,MPRN Address,MPRN unit no,MPRN house no,MPRN street,MPRN address1,MPRN address2,MPRN address4,MPRN address5,MPRN city,MPRN county,MPRN county name,Status,Percent_Match,BUILDING_ID,ADDRESS_REFERENCE,EIRCODE,SMALL_AREA_REF,Geo_Address,LATITUDE,LONGITUDE,UNIQUE_SMALL_AREA_REF,UNIQUE_EIRCODE,UNIQUE_LATITUDE,UNIQUE_LONGITUDE,New_Change,New_EIRCODE,New_SMALL_AREA_REF,New_Geo_Address,List_results,New_ADDRESS_REFENENCE
1204437.0,10007892755.0,SACRE COEUR MOHER CROSS MOYVANE CO KERRY,SACRE COEUR,MOHER CROSS,MOYVANE,,,33.0,,MOHER CROSS SACRE COEUR MOYVANE CO KERRY KY,,,MOHER CROSS,SACRE COEUR,,MOYVANE,,CO KERRY,KERRY,,MANY RESULTS,61.0,80394659.0,8039465900000000.0,V31D308,77123001,MOHER MOYVANE CO. KERRY,52.515153640604886,-9.39280285690641,77123001,,,,False,,,,,
1045999.0,10306248613.0,KELLISTOWN EAST CARLOW CO CARLOW 0,KELLISTOWN EAST,CARLOW,,,,1.0,0,KELLISTOWN EAST CARLOW CW,,,KELLISTOWN EAST,,,,,CARLOW,CARLOW,,MANY RESULTS,87.0,80201970.0,8020197000000000.0,R93Y180,17025002,KELLISTOWN RATHOE CO. CARLOW,52.7885308257872,-6.82684210529606,,,,,False,,,,,
641558.0,10016347602.0,TICKNEVIN CARBURY CO KILDARE ,TICKNEVIN,CARBURY,,,,34.0,,TICKNEVIN CARBURY CO KILDARE KE,,,TICKNEVIN,,,CARBURY,,CO KILDARE,KILDARE,,MANY RESULTS,100.0,35353817.0,3535381700000000.0,W91E4E1,87057001,1 ABBEY COURT TICKNEVIN CARBURY CO. KILDARE,53.3158340830375,-6.9529984422463285,,,,,False,,,,,
581836.0,10017458212.0,DOWNINGS LETTERKENNY CO DONEGAL,DOWNINGS,LETTERKENNY,,,,5.0,,DOWNINGS LETTERKENNY DL,,,DOWNINGS,,,,,LETTERKENNY,DONEGAL,,MANY RESULTS,100.0,80519661.0,8051966100000000.0,F92W1C7,57131005,CROCKNAMURLEOG DOWNINGS CO. DONEGAL,55.194858668033,-7.84482746332251,,,,,False,,,,,
993153.0,10009716451.0,KILLEEDY BALLAGH CO LIMERICK ,KILLEEDY,BALLAGH,,,,38.0,,KILLEEDY BALLAGH CO LIMERICK LK,,,KILLEEDY,,,BALLAGH,,CO LIMERICK,LIMERICK,,MANY RESULTS,100.0,80855123.0,8085512300000000.0,V42FV12,127014001,KILLEEDY BALLAGH CO. LIMERICK,52.379754943287104,-9.059332930398142,,,,,False,,,,,
1276654.0,10009910370.0,CAMPCLONE KILBRICKEN MOUNTRATH CO LAOIS,CAMPCLONE,KILBRICKEN,MOUNTRATH,,,36.0,,CAMPCLONE KILBRICKEN MOUNTRATH LS,,,CAMPCLONE,,,KILBRICKEN,,MOUNTRATH,LAOIS,,MANY RESULTS,63.0,80385749.0,8038574940592755.0,R32FP22,107012002,ROUNDBUSH ENTERPRISES LTD. CAMPCLONE BALLYFIN CO. LAOIS,53.081447123105896,-7.420441224417889,,,,,False,,,,,
280442.0,88888889860.0,OLD COTTAGE BOHERCROWE TIPPERARY CO TIPPERARY,OLD COTTAGE,BOHERCROWE,TIPPERARY,,,47.0,,OLD COTTAGE BOHERCROW TIPPERARY TP,,,,OLD COTTAGE,BOHERCROW,TIPPERARY,,,TIPPERARY,,MANY RESULTS,74.0,20003857.0,2000385700000000.0,E91W726,217089005,30 GLENCONNOR COTTAGES CLONMEL CO. TIPPERARY,52.36227863245301,-7.724593448365709,,,,,False,,,,,
298052.0,10013029600.0,BOHERWILLIIN CAPPAGH CO WATERFORD,BOHERWILLIIN,CAPPAGH,,,,48.0,,BOHERAWILLIN CAPPAGH CO WATERFORD WD,,,BOHERAWILLIN,,,CAPPAGH,,CO WATERFORD,WATERFORD,,MANY RESULTS,95.0,80676688.0,8067668836646202.0,X35D270,227069001,BOHERWILLIN CAPPAGH DUNGARVAN CO. WATERFORD,52.12749637273871,-7.78321384105986,227069001,,,,False,,,,,
247730.0,10012466850.0,TULLAMAINE FETHARD CO TIPPERARY ,TULLAMAINE,FETHARD,,,,47.0,,TULLAMAINE FETHARD TP,,,TULLAMAINE,,,,,FETHARD,TIPPERARY,,MANY RESULTS,100.0,38111373.0,3811137300000000.0,E91A892,217170001,TULLAMAINE FETHARD CO. TIPPERARY,52.46204621583421,-7.789953841871759,,,,,False,,,,,
1100207.0,10303913609.0,MILESTOWN CASTLEBELLINGHAM CO LOUTH ,MILESTOWN,CASTLEBELLINGHAM,,,,40.0,,MILESTOWN CASTLEBELLINGHAM LH,,,MILESTOWN,,,,,CASTLEBELLINGHAM,LOUTH,,MANY RESULTS,100.0,60145905.0,6014590500000000.0,A91VE44,147006002,BELLE DOS LODGE MILESTOWN CASTLEBELLINGHAM CO. LOUTH,53.892939736230495,-6.38939453937244,,,,,False,,,,,
299284.0,10015483538.0,ROCHFORTBRIDGE CO WESTMEATH  A,ROCHFORTBRIDGE,,,,,49.0,,ROCHFORTBRIDGE MULLINGAR WH,,,ROCHFORTBRIDGE,,,,,MULLINGAR,WESTMEATH,,MANY RESULTS,100.0,35355027.0,3535502736729660.0,N91V093,237046001,GIBBONSTOWN ROCHFORTBRIDGE CO. WESTMEATH,53.4476530369021,-7.303066614195679,,,,,False,,,,,
1088071.0,10010372206.0,MAIN ST URLINGFORD CO KILKENNY ,MAIN STREET,URLINGFORD,,,,35.0,,MAIN ST URLINGFORD CO KILKENNY KK,,,MAIN STREET,,,URLINGFORD,,CO KILKENNY,KILKENNY,,MANY RESULTS,100.0,80542420.0,8054242000000000.0,E41YF78,97111004,TOWNVIEW HOUSE MAIN STREET URLINGFORD CO. KILKENNY,52.719128983462,-7.585438113831509,,,,,False,,,,,
361752.0,10016896315.0,CULMORE KILKELLY CO MAYO ,CULMORE,KILKELLY,,,,41.0,,CULMORE KILKELLY CO MAYO MO,,,CULMORE,,,KILKELLY,,CO MAYO,MAYO,,MANY RESULTS,100.0,80665598.0,8066559800000000.0,F35X820,157151001,CULMORE KILKELLY CO. MAYO,53.8721193438993,-8.840847086535199,157151001,,,,False,,,,,
236269.0,10014017307.0,SHEETRIM MONAGHAN CO MONAGHAN ,SHEETRIM,MONAGHAN,,,,43.0,,SHEETRIM MONAGHAN MN,,,SHEETRIM,,,,,MONAGHAN,MONAGHAN,,MANY RESULTS,65.0,80481291.0,8048129135544093.0,H18RH59,177008004,SHEETRIM TEDAVNET CO. MONAGHAN,54.2852373635713,-6.99350419536623,,,,,False,,,,,
855911.0,10018490701.0,13 RUSSELL RISE TALLAGHT RUSSELL SQ DUBLIN 24,13 RUSSELL RISE,TALLAGHT,RUSSELL SQ,,,31.0,,TALLAGHT 13 RUSSELL RISE RUSSELL SQ CO DUBLIN DB,,,TALLAGHT,13 RUSSELL RISE,RUSSELL SQ,,,CO DUBLIN,DUBLIN,,MANY RESULTS,54.0,50471493.0,5047149300000000.0,K67FD40,267132033,SHALIMAR 30 RIVER VALLEY RISE SWORDS CO. DUBLIN,53.4502823147931,-6.235345859474631,,,,,False,,,,,
515595.0,10012718499.0,POULPEASTY CLONROCHE ENNISCORTHY CO WEXFORD ,POULPEASTY,CLONROCHE,ENNISCORTHY,,,50.0,,POULPEASTY CLONROCHE ENNISCORTHY WX,,,POULPEASTY,,,CLONROCHE,,ENNISCORTHY,WEXFORD,,MANY RESULTS,100.0,80181838.0,8018183800000000.0,Y21T8Y7,247038005,POULPEASTY CLONROCHE CO. WEXFORD,52.4499864701406,-6.78793931054439,,,,,False,,,,,
972700.0,10009492681.0,MAIDEN STREET NEWCASTLE WEST CO LIMERICK ,MAIDEN STREET,NEWCASTLE WEST,,,,38.0,,MAIDEN STREET NEWCASTLE WEST LK,,,MAIDEN STREET,,,,,NEWCASTLE WEST,LIMERICK,,MANY RESULTS,100.0,12044087.0,1204408700000000.0,V42RX37,127116015,LOWER MAIDEN STREET NEWCASTLE WEST CO. LIMERICK,52.4493248370129,-9.053184153872241,,,,,True,V42RX37,127116015,LOWER MAIDEN STREET NEWCASTLE WEST CO. LIMERICK V42RX37      ,"[1204408700000000L, 1204408934670310L, 1204409100000000L, 1204409434670357L, 1204409534670365L, 1204409600000000L, 1204410038367893L, 1204410240327853L, 1204410238367896L, 1204410334670792L, 1204410838367901L, 1204410434670897L, 1204410600000000L, 1204410700000000L, 1204411200000000L, 1204411300000000L, 1204411400000000L, 1204411538182256L, 1204411538182257L, 1204411538367907L, 1204411538367908L, 1204411538182255L, 1204411634671126L, 1204411800000000L, 1204411900000000L, 1204412000000000L, 1204412100000000L, 1204412200000000L, 1204412360091098L, 1204412500000000L, 1204412834683503L, 1204413000000000L, 1204413140243520L, 1204413234683580L, 1204413300000000L, 1204413500000000L, 1204413634683602L, 1204413734683652L, 1204413834683673L, 1204413960091055L, 1204413960091054L, 1204414100000000L, 1204414200000000L, 1204414337344753L, 1204414337344754L, 1204414337344755L, 1204414337344758L, 1204414337344752L, 1204414337344757L, 1204414337344756L, 1204414437344749L, 1204414600000000L, 1204415040099835L, 1204414737344760L, 1204414838182254L, 1204414900000000L, 1204415034683796L, 1204415134683834L, 1204415234683869L, 1204415336471574L, 1204415336471573L, 1204415336471570L, 1204415360091052L, 1204415336471572L, 1204415336471571L, 1204415434683904L, 1204415534684108L, 1204415634684168L, 1204415734684181L, 1204415834684194L, 1204415934684208L, 1205344600000000L, 1205344700000000L, 1205344800000000L, 1205344900000000L, 3466783136470823L, 3467123234671484L, 3467142934671533L, 3467271100000000L, 3467276300000000L, 3467276800000000L, 3467278400000000L, 3468499636473288L, 3468499638367811L, 3468499636473290L, 3468532834685339L, 3468532840120437L, 3468536340120458L, 3468538338368988L, 3468538338368987L, 3468539700000000L, 3468565334685680L, 3468565334685705L, 6014919100000000L, 3647219100000000L, 3647219200000000L, 3647219300000000L, 3647219400000000L, 3647252700000000L, 1204718000000000L, 1204718200000000L, 1204718334671167L, 1204718400000000L, 1204718500000000L, 1204718600000000L, 1204718700000000L, 1204718800000000L, 1204718900000000L, 3836922738369272L, 3836922738369269L, 3836922738369270L, 3836922740120477L, 3836922738369271L, 3836923138369258L, 3836923138369259L, 3836923338369262L, 3836923338369263L, 6009119500000000L, 6009123360091236L, 6009123340120537L, 6009123840120518L, 6009124040120517L, 1205265100000000L, 3838008600000000L, 3838009000000000L, 3838010000000000L, 3838010100000000L, 3838010200000000L, 3838010400000000L, 3838010700000000L, 3838010800000000L, 3838010900000000L, 3838011500000000L, 3838011700000000L, 3838011900000000L, 1204390634683263L, 1204390637344742L, 1204390700000000L, 1204390934683280L, 1204391000000000L, 1204391134683300L, 1204391334683311L, 1204391434683316L, 1204391537344739L, 1204391700000000L, 1204391800000000L, 1204391934683333L, 1204392040120438L, 1204392134667837L, 1204392234667877L, 1204392334667886L, 1204392434667895L, 4012373600000000L, 4012373740123738L, 4012373940123740L, 4012095500000000L]",1204408700000000
1236171.0,10009704026.0,BARNAGARRANE DROMCOLLOGHER AN RATH CO CORK,BARNAGARRANE,DROMCOLLOGHER,AN RATH,,,4.0,,BARNAGARRANE DROMCOLLOGHER AN RATH CO CORK CK,,,BARNAGARRANE,,,DROMCOLLOGHER,AN RATH,CO CORK,CORK,,MANY RESULTS,76.0,80783702.0,8078370200000000.0,P56W825,47314002,GORTNAGARK DROMCOLLOGHER CO. CORK,52.3184294944287,-8.93985432261871,47314002,,,,False,,,,,
583805.0,10305562411.0,FENTON HOUSE GATE LODGE CASTLE ROAD CASTLEMAHON BLACKROCK CO CORK,FENTON HOUSE,GATE LODGE CASTLE ROAD CASTLEMAHON,BLACKROCK,,,4.0,,GATE LODGE CASTLE ROAD CASTLEMAHON BLACKROCK CK,,,GATE LODGE,,,CASTLE ROAD,CASTLEMAHON,BLACKROCK,CORK,,MANY RESULTS,76.0,36652725.0,3665272500000000.0,P12T328,47244001,THE GATE LODGE CARHUE COACHFORD CO. CORK,51.913774647433605,-8.8181498257533,,,,,False,,,,,
856559.0,10006836708.0,SEA HAVEN DESERT CLONAKILTY CO CORK,SEA HAVEN,DESERT,CLONAKILTY,,,4.0,,SEA HAVEN DESERT CLONAKILTY CK,,,SEA HAVEN,,,DESERT,,CLONAKILTY,CORK,,MANY RESULTS,60.0,80746886.0,8074688600000000.0,P47Y702,47255001,SEA HAVEN CLOUNTIES DUNMANWAY CO. CORK,51.702553336968,-9.13496151203355,,,,,False,,,,,
714623.0,10012970109.0,GOREY HILL CARNEW ROAD GOREY CO WEXFORD NONE,GOREY HILL,CARNEW ROAD,GOREY,,,50.0,NONE,AISLING GOREY HILL GOREY WX,,,AISLING,,,GOREY HILL,,GOREY,WEXFORD,,MANY RESULTS,65.0,35388573.0,3538857300000000.0,Y25F5H6,247062003,AISLING HOUSE BALLINEROAD OULART CO. WEXFORD,52.5211487533532,-6.39680728694178,,,,,False,,,,,
265777.0,10020476693.0,SESKIN ROAD PORTARLINGTON CO LAOIS,SESKIN ROAD,PORTARLINGTON,,,,36.0,,SESKIN ROAD PORTARLINGTON LS,,,SESKIN ROAD,,,,,PORTARLINGTON,LAOIS,,MANY RESULTS,82.0,26012584.0,2601258400000000.0,R93Y264,107052007,ABBEYVILLE KILLESHIN ROAD GRAIGUECULLEN CARLOW CO. LAOIS,52.8364241488789,-6.94342552637666,,,,,False,,,,,
571706.0,10011596394.0,SHANVALLEY KILTIMAGH CO MAYO,SHANVALLEY,KILTIMAGH,,,,41.0,,SHANVALLEY KILTIMAGH MO,,,SHANVALLEY,,,,,KILTIMAGH,MAYO,,MANY RESULTS,100.0,80731017.0,8073101700000000.0,F28C938,157102002,SHANVALLEY HOUSE MONEY WESTPORT CO. MAYO,53.820272255695286,-9.60111966383406,,,,,False,,,,,
240573.0,10008353837.0,BUNABHAILE CAHERDANIEL KILLARNEY CO KERRY,BUNABHAILE,CAHERDANIEL,KILLARNEY,,,33.0,,BUNABHAILE CAHERDANIEL KILLARNEY KY,,,BUNABHAILE,,,CAHERDANIEL,,KILLARNEY,KERRY,,MANY RESULTS,81.0,80066802.0,8006680200000000.0,V23PH34,077060001/077060002/077060003,BUNAVALLA CAHERDANIEL CO. KERRY,51.7679310725579,-10.1567119375983,,,,,False,,,,,
160863.0,10000061969.0,APARTMENT NO 23 DROMROE VILLAGE UNIVERSITY OF LIMERICK CASTLETROY CO LIMERICK NONE,APARTMENT NUMBER 23,DROMROE VILLAGE,UNIVERSITY OF LIMERICK CASTLETROY,,,38.0,NONE,PLASSEY CASTLETROY LIMERICK LK,,,PLASSEY,,,CASTLETROY,,LIMERICK,LIMERICK,,MANY RESULTS,59.0,35446133.0,3544613300000000.0,V94E8K1,127027011/01,PLASSEY LAUGHT LISNAGRY CO. LIMERICK,52.6664646437118,-8.478411121239,,,,,False,,,,,
1120816.0,10009663333.0,BALLYCONNOE LISDOONVARNA CO CLARE,BALLYCONNOE,LISDOONVARNA,,,,3.0,,BALLYCONNOE LISDOONVARNA CO CLARE CE,,,BALLYCONNOE,,,LISDOONVARNA,,CO CLARE,CLARE,,MANY RESULTS,83.0,80890384.0,8089038400000000.0,V95N8X9,37113002,BALLYHENNA LISDOONVARNA CO. CLARE,53.0431441183364,-9.25633773983579,37113002,,,,False,,,,,
706948.0,10018958833.0,TRIMRAGH LETTTERKENNY CO DONEGAL,TRIMRAGH,LETTTERKENNY,,,,5.0,,TRIMRAGH LETTERKENNY DL,,,TRIMRAGH,,,,,LETTERKENNY,DONEGAL,,MANY RESULTS,100.0,55004212.0,5500421200000000.0,F92W2XD,57106014,TRIMRAGH VIEW 360 GLENCAR IRISH LETTERKENNY CO. DONEGAL,54.9574679892851,-7.7479398893045905,,,,,False,,,,,
522701.0,10008798972.0,BALLYROE UPPER KILFINANE CO LIMERICK ,BALLYROE UPPER,KILFINANE,,,,38.0,,BALLYROE UPPER KILFINANE CO LIMERICK LK,,,BALLYROE UPPER,,,KILFINANE,,CO LIMERICK,LIMERICK,,MANY RESULTS,100.0,80848060.0,8084806036723772.0,V35FH28,127090001,BALLYROE UPPER KILFINANE CO. LIMERICK,52.3530788726233,-8.47525748770468,,,,,False,,,,,
1179500.0,10013249601.0,GRANGEMORE CAHIR CO TIPPERARY,GRANGEMORE,CAHIR,,,,47.0,,GRANGEMORE CAHIR TP,,,GRANGEMORE,,,,,CAHIR,TIPPERARY,,MANY RESULTS,100.0,80820002.0,8082000200000000.0,E41F3A8,217156004,GRANGEMORE OAKDALE ROSCREA ROAD TEMPLEMORE CO. TIPPERARY,52.802789845826,-7.83057810593747,,,,,False,,,,,
1198877.0,10305316137.0,MEADOW VIEW BALLYSAX THE CURRAGH CO KILDARE,MEADOW VIEW,BALLYSAX,THE CURRAGH,,,34.0,,BALLYSAX THE CURRAGH KE,,,BALLYSAX,,,,,THE CURRAGH,KILDARE,,MANY RESULTS,100.0,61506334.0,6150633461506335.0,R56Y597,87008002,SAINT PAULS CHURCH BALLYSAX CURRAGH CO. KILDARE,53.117104716948006,-6.80770588300951,,,,,False,,,,,
437601.0,10007073696.0,WAEVERS COVE COORADARRIGAN SCHULL CO CORK,WAEVERS COVE,COORADARRIGAN,SCHULL,,,4.0,,COORADARRIGAN SCHULL CO CORK CK,,,COORADARRIGAN,,,SCHULL,,CO CORK,CORK,,MANY RESULTS,95.0,80727348.0,8072734840378119.0,P81WK61,47295002,SEAVIEW COORADARRIGAN SCHULL CO. CORK,51.533783334470215,-9.54271918719467,,,,,False,,,,,
198353.0,10006477072.0,GLENDARAGH HOUSE INNISCARRA CO CORK,GLENDARAGH HOUSE,INNISCARRA,,,,4.0,,GLENDARAGH HOUSE INNISCARRA CO CORK CK,,,GLENDARAGH HOUSE,,,INNISCARRA,,CO CORK,CORK,,MANY RESULTS,73.0,27020677.0,2702067700000000.0,T12F9FH,47076006,TEMPLE HILL HOUSE INNISCARRA ROAD CARRIGROHANE CO. CORK,51.89753425221371,-8.57884112906662,47076006,,,,False,,,,,
650176.0,10301564974.0,LEGANE EFFIN CO LIMERICK ,LEGANE,EFFIN,,,,38.0,,LEGANE EFFIN CO LIMERICK LK,,,LEGANE,,,EFFIN,,CO LIMERICK,LIMERICK,,MANY RESULTS,100.0,80847120.0,8084712000000000.0,V35AD91,127135001,LEGANE EFFIN KILMALLOCK CO. LIMERICK,52.3640003702592,-8.59334923567736,,,,,False,,,,,
273451.0,10010413276.0,GRANGEMORE CASHEL CO TIPPERARY ,GRANGEMORE,CASHEL,,,,47.0,,GRANGEMORE CASHEL TP,,,GRANGEMORE,,,,,CASHEL,TIPPERARY,,MANY RESULTS,100.0,80706146.0,8070614637945040.0,E25YY96,217025002,GRANGEMORE CASHEL CO. TIPPERARY,52.5632192025034,-7.8464609124557985,,,,,True,E25YY96,217025002,GRANGEMORE CASHEL CO. TIPPERARY E25YY96      ,"[8070614637945040L, 8070620300000000L, 8070620800000000L, 8070626900000000L, 8070627035491425L, 8070627200000000L, 3549142700000000L, 3549193100000000L, 8099375800000000L, 3851823100000000L, 4037524500000000L, 4065822800000000L]",8070614637945040
352978.0,10008263834.0,GLENLOUGH KILLGARVAN CO KERRY,GLENLOUGH,KILLGARVAN,,,,33.0,,GLENLOUGH KILGARVAN CO KERRY KY,,,GLENLOUGH,,,KILGARVAN,,CO KERRY,KERRY,,MANY RESULTS,94.0,80076091.0,8007609100000000.0,V93P5C6,77080001,GLENLOUGH KILGARVAN CO. KERRY,51.8762903463487,-9.42948074708284,77080001,,,,False,,,,,
281341.0,10007871256.0,MARYBROOK COCORK CO CORK,MARYBROOK,CO CORK,,,,4.0,,MARYBROOK KANTURK CK,,,MARYBROOK,,,,,KANTURK,CORK,,MANY RESULTS,100.0,61537827.0,6153782700000000.0,P51P5C8,47081001,MARYBROOK KANTURK CO. CORK,52.193798653392,-8.83574165537533,,,,,False,,,,,
1138997.0,10306612524.0,CARRICK CARRICK UPPER NO 82 DONEGAL TOWN CO DONEGAL,CARRICK,CARRICK UPPER NUMBER 82,DONEGAL TOWN,,,5.0,,CARRICK CARRICK UPPER NO 82 DONEGAL TOWN DL,,,CARRICK,,CARRICK UPPER NUMBER 82,,,DONEGAL TOWN,DONEGAL,,MANY RESULTS,60.0,80503995.0,8050399500000000.0,F94E6T0,57072002,CARRICK LOWER CARRICK CO. DONEGAL,54.654306118010105,-8.643782840329749,,,,,False,,,,,
224498.0,88888889563.0,CLOONLARA SWINFORD CO MAYO ,CLOONLARA,SWINFORD,,,,41.0,,CLOONLARA SWINFORD MO,,,,CLOONLARA,SWINFORD,,,,MAYO,,MANY RESULTS,100.0,80586535.0,8058653500000000.0,F12E1T7,157144005,CLOONLARA SWINFORD CO. MAYO,53.9488309042196,-8.911949343781359,,,,,True,F12E1T7,157144005,CLOONLARA SWINFORD CO. MAYO F12E1T7      ,"[8058653500000000L, 8058654200000000L, 8058654400000000L, 8058654600000000L, 8058654700000000L, 8058655000000000L, 3656764300000000L, 3656764500000000L, 2711437500000000L, 8058852100000000L, 8058852600000000L, 8058852700000000L, 2729645100000000L, 2729645200000000L, 2711402937932138L, 2711402940743697L, 2711403500000000L, 2711403800000000L, 2711407600000000L, 2711407500000000L, 3548539600000000L, 3793214500000000L, 3857843800000000L, 3857844000000000L, 3857844100000000L, 3857844200000000L, 3857844400000000L, 6005956000000000L, 4054308700000000L]",8058653500000000
1112504.0,10012504495.0,LAVALLY UPPER BALLYCLERIHAN CLONMEL CO TIPPERARY,LAVALLY UPPER,BALLYCLERIHAN,CLONMEL,,,47.0,,LAVALLY UPPER BALLYCLERIHAN CLONMEL TP,,,LAVALLY UPPER,,,BALLYCLERIHAN,,CLONMEL,TIPPERARY,,MANY RESULTS,81.0,80683924.0,8068392400000000.0,E91EK07,217015001,LAVALLY UPPER CLERIHAN CLONMEL CO. TIPPERARY,52.4129707894985,-7.7978316578556,,,,,False,,,,,
824054.0,10300712278.0,BALLYCARRIGEEN UPPER THE HARROW FERNS CO WEXFORD,BALLYCARRIGEEN UPPER,THE HARROW,FERNS,,,50.0,,BALLYCARRIGEEN UPPER THE HARROW FERNS WX,,,BALLYCARRIGEEN UPPER,,,THE HARROW,,FERNS,WEXFORD,,MANY RESULTS,77.0,80178850.0,8017885000000000.0,Y21H2R9,247110001,BALLYCARRIGEEN UPPER FERNS CO. WEXFORD,52.55949272309071,-6.43618879478866,,,,,False,,,,,
165632.0,10006772634.0,APARTMENT AT MORIARTY'S BAR BALLYDAHEEN MALLOW CO CORK,APARTMENT AT MORIARTY'S BAR,BALLYDAHEEN,MALLOW,,,4.0,,BALLYDAHEEN TOP FLOOR MALLOW CK,,,BALLYDAHEEN,TOP FLOOR,,,,MALLOW,CORK,,MANY RESULTS,71.0,54120253.0,5412025340455099.0,P51HC59,47246009,GRETTA'S CAKES AND FLOWERS SAINT KIERAN'S BALLYDAHEEN WEST MALLOW CO. CORK,52.1291251926635,-8.64180961184069,,,,,False,,,,,
488663.0,10008840979.0,STATION ROAD LAHINCH CO CLARE ,STATION ROAD,LAHINCH,,,,3.0,,STATION ROAD LAHINCH CO CLARE CE,,,STATION ROAD,,,LAHINCH,,CO CLARE,CLARE,,MANY RESULTS,100.0,61522553.0,6152255340002924.0,V95ET96,037059005/037059008,7 THE COURTYARD STATION ROAD LAHINCH CO. CLARE,52.9319910880249,-9.34351457067818,,,,,False,,,,,
